sk_movie_review_id,sk_movie_id,nome,nota,comentario
4bf15e0282017df51e2d6ef36d2b83fc3de893bc374898c4f51679be0dd7a81f,edb88c988ebaa55b0e55ccc7fd427d40b16b2e45514efeb1ab70969f5cce3c32,Marcelo Reis,0.0,"Que filme ruim, não assistam."
481cfe12a61d3047e8ea31d6f8c6dcf53fc23eeb373f20f45100c5765623ee6c,ac94145870b77b43637c7e8dc4d973a72f27429032082fda1ec1ef4b266275e1,Juliana Monteiro,9.4,Perfeito! Um dos melhores filmes que já vi.
133413fe593afff49a3c1a3a6e54ecccba96f7cab5d52ce3dc19a8f884f89d9f,d3671c5c2280f6611fced5eb16cdc229fa561d3f7a2823ee5d2633c89dbb8fd7,Thiago Silva,4.8,"Fraco, não recomendo."
76e4a365a6bbe0d140b0ec74350a0cf8939fb0aa7afb9ca587ff4fd821689e29,8fbb41ec460c7b6650d7575c4089bdaa57648e2367f3b83ac98117e6719e3113,Henrique Carvalho,5.7,"Aceitável, mas esperava mais."
b14bdcd7390ff5b5572b727be772e2f0df72d2e76f16e175331a05968556738f,64f26ec962cac104dd0e83daf95fe8ee8dcb77612efdf661b746d936b208eb4e,Larissa Nascimento,2.1,Horrível! Perda de tempo.
a5d174677789caedba3159f5b294edd8696285ee5fba3dbe02b8b2c961230f0c,6bc302bcd0775e52b7d5e67a5caf3c99d31cf9cc15359092a2c1df749329122c,Rafael Cardoso,1.8,Horrível! Perda de tempo.
8b11d9ce5013e2f408d4f94118cbb1ff9f845e555d9ee23a61f6241d3d73b668,4604e76fe8544968690e93751ccc3ddce72a56027270561fc3a01f031cbbb386,Marcelo Rodrigues,10.0,"Adorei cada minuto, uma experiência inesquecível."
c305a0933d1b7a0dc9f7294d493ac5ec0ba10a564946662a6a0dea76d76623fc,147722cf8357e7909489c19821aedb0d648525d2f7bc621970e8bb2977a8fc49,Gabriela Cardoso,9.4,Filme incrível! Recomendo muito!
cfb8c6dc171d3860e076126abe3816a0a97951d164c9fc7294295f4afa1ee45b,ecd80a39de91c53a7ad4684cd58dde742799ebc53f6c5e90584f50e9c13a0838,Renata Ferreira,4.7,"Decepcionante, esperava muito mais."
02a3a2564c4524516aecc31f3aa4e4943d4441d4022ada130a6f8d04773185e0,f50466b4edc53f59b249ce8e03537bb6a8985ecd97a911d749a345005c25c137,Gabriel Araújo,9.5,"Adorei cada minuto, uma experiência inesquecível."
8934eec057285347bee6e8fe94b6b8fbc8adf9760971aaf02576c7615b3e9a83,e3a272e7f68c839761c62af3afcdb4a586acfcb57818b1e617940bfe41eb4bbf,Sérgio Fernandes,2.1,Péssimo em todos os sentidos.
03e00e2cd9e8eac226336039ba3db4f33be3b30995ac227ed78d92af003d9ff0,6e246d9604892af7704b9e14967be7b0cb41819c3a79afe92da4b5a9ab0a2c54,Gabriel Monteiro,5.4,"Filme ok, nada de especial."
2a5b0d0994c6747f3647aa1381711fc68ee52496a119597fac175862f8001ea1,8532ac157072c8b2854d241970b21bc4ae24e8398f4f40ba1a7cbdff1f05a6cd,Thiago Ribeiro,8.5,"Adorei cada minuto, uma experiência inesquecível."
f9d80363029201cfc4338577b1cb96c3c244e83b6cd7318c14616f4a97c9d589,ec77e61dd535c17a932b67d72d639998910bd9d01c477355168306753d2168cb,Gabriela Souza,2.8,Horrível! Perda de tempo.
be618c2611893322a6057eb2f7deb30bdb6f2bde998b4ad49952b4faed581888,1eb705517e43e62b91806a63a153396b85eb236e7dcfb00a9f1bf0121088e8f3,Isabela Silva,2.7,"Terrível, um dos piores que já vi."
f4fc59f21c8b163bded1945802e57d1358e132a79d1c3c803cf8a7e31b42eb11,feaef9084e69f4d6cea7283eaddb0d5527d21b89955a194775e5abd88c6f8675,Paulo Reis,2.0,"Terrível, um dos piores que já vi."
bc5f4784c45a01e4431af3046b4e0d429c4f8d070d463b3e6d8965d547f81b55,a7829510f856d23a16e3da3948e6f55cc78ec253b780147e2817024e4af780a3,Vanessa Costa,7.2,"Ótimo entretenimento, não decepciona."
3704f587ad5f5e2a4cbb982586b7aed4d0b2051487f5bbf9f15b51c939f39a91,3dc0bc0546a7ac5ddb07c75aaf4190452d6a916b88a29a37cca17c822da68ecb,Gustavo Rocha,9.8,"Adorei cada minuto, uma experiência inesquecível."
e8fb7cd57006a95f8e98e6928ea1f38369cd5eb69d995605438630eea766c5ca,9d50b76e64c62564606092d3015887d3483bb839957e76354af247f624c03656,Leandro Teixeira,5.9,"Mediano, tem seus momentos mas nada demais."
1c8120f1de02c9ef726e06ffe5148fd94df64e3e0ede5f77316b1513b3850c78,d293235a659b3c9c0bb311a726263800b5665c274e2a348cdf49a39977707f6b,Vinícius Pinto,7.1,Legal! Uma boa opção para o fim de semana.
4978928475e4e2ed23cfd994e736827d221025f8e6f15986a00a9d464886df8b,2565b4c9631d7808ccfa7e9f7b0eb39d0beacc364db621dfc90a237fb0c39f57,Daniela Almeida,0.1,Péssimo em todos os sentidos.
72f807b1f72b3884ab7c5c15c3308ec80bfa0f263f715a05246d9f547978b4b3,1539d463388d70e51ea69f2e7b46834707f8aadad92c6e2cd4412853963570e2,Gustavo Freitas,9.6,"Adorei cada minuto, uma experiência inesquecível."
c8b7ccadef66d1a63eb8f296a838c2b70054e878b7b4c60f91ec9b349199f37f,27627db6319e37e4de2ce74a1d03159152c821a6f0ff3b56f1f80e2aee7d6958,Daniel Reis,8.3,Filme interessante com boas atuações.
de207900876540ec28bd26cd970f2b05917b7428c224a9fb4d86c9021584cf0b,cf821a30fa1787ed2c2cf16e8d1c3e4da875b48df19040fba49cf725025a8202,Mariana Rocha,2.1,Péssimo em todos os sentidos.
e11ee0431bfcfa1daebfbcb7f10673caa47c77a8d1b62aedb8ce160077e813c3,f895ca6b10d499d130979274ade93e9303d49b9914d4d32dceabf94944d15b44,Priscila Correia,5.5,"Poderia ser melhor, mas não é ruim."
a07415c503025484f76633e4249680cd6d3b7539e45a5ba9a85614b75067bae3,eccbae7388620dc56a8763e244e1251578e2b26376b74395dda3f6dda1a77215,Juliana Monteiro,5.3,Assisti até o final mas não me marcou.
0b5ffa304e69e1a15e9802a86975b94640a764892e005e19f4c19a11198d970c,2da49dcc90443a7af646faffffb749f7d70312db7c7ed8cde3fb9da05e23180b,Juliana Lima,1.7,Horrível! Perda de tempo.
d9d15e0b2fb29fe2799b1db6123ee5c78d7fb39815edb6f8cf3dde39709cc2fb,dc23a07b7843774992164278be774fbec2f63b93b769e55937bddeceb44a60c3,Aline Teixeira,1.0,Péssimo em todos os sentidos.
959c384894dc7af79cf52a66a34b44d3aad4eb6aee744d8e4c51815ea496550a,9301029acf897ccf6f0a9a782f1437af5eb17b2eeb009cba8af7d353802519eb,Daniela Gomes,2.1,"Que filme ruim, não assistam."
8cc69b71ece291ef48679e1b534a5e09ebdc911ff3aabec2f2257da228591448,d4a72afc63e40a78dbb512d28faf15fdfdb09de2fd1c2c46b95b326c33fe87f4,Beatriz Costa,8.5,Perfeito! Um dos melhores filmes que já vi.
5cf8f43b41aabe64c75ed16d3151a307261dd45f53b8baeebeb5a32381582e19,6410c00cb92cc1e6b6572ac3f25a802ae4c6c53528165840af6f299624964c8c,Carlos Pinto,1.5,Péssimo em todos os sentidos.
c1635f1d7429b6a2943a085674bffab54a7baccb2936b44f258dd63896cc892b,29eaf147663ab59c0c87362c8220af6227beb0048fa4093f237e62fe6ae965cc,Beatriz Costa,2.0,Horrível! Perda de tempo.
4e467404a61633d4da5c676f8bc7ba09a47de986802226c2db819d82d4a5f538,c2c9c3f932561dd023e03c1e4cb50cf1d4289249718eebec8a82aa74e530b11b,André Santos,3.5,"Decepcionante, esperava muito mais."
0e2a6ed02bd3bc8fc65b98938bebc0f8df71ca0dd18540a28210be45de9ccfce,21d57a3e0e40f66b97862a56c84c8ee74231c6541c9a6cc94dfc288802f4137b,Tatiana Gomes,3.8,"Não gostei, história confusa."
f0969bbad44ad2e74019d4752823ddb236be989375cc4121ba9aa7f74a3e1fc9,daca7b852645ea767e96aa224096ce669b04fce6143d8d8b25e1063a9b471079,Lucas Alves,7.6,"Gostei bastante, recomendo."
44ce1974c5dc5d51f0d79a7964ebd21c12d640b8b167efeea4d43fc7cc1e3c9f,4e23d90e77423cca6b00b16c7955a227c5d0e0de2a05a3801b5a87149f9a4250,Camila Rocha,1.8,"Terrível, um dos piores que já vi."
a3adfd6b31fd6f605822c316709414e741bd9ab22990a757aed56ccb0e5edb4e,e882613370a45233c3e2d1cbc4776bcf55ad856b2416dcb2a1e8cb1b49587ab1,Diego Martins,6.7,"Filme ok, nada de especial."
2f9439270ad6480f16de2c36f8523138a3e517d6ebce11eff11278c0415af0e2,7166fc01b29656784c70f9135b0984dd5f773fff2f6075c7dd4aad3118271f2a,André Castro,5.7,Assisti até o final mas não me marcou.
ecb75b7ca88de31c5acfe92bddbd4d8490b94444048683f26917ca903ee0acfc,d77203fce2d5fbd1830cfb441ad6b326900631b1d6d1f286192e09d8c3ad12b9,Vanessa Lopes,0.6,"Que filme ruim, não assistam."
18dd1125dafe8acd54a5eb9f9316d5d96f4867d3d5830dc974e93a104aaa1d47,d07da4e0d136ce3454f751810d4f3cb46a4de422ba12c798479e7198e4466134,Maria Teixeira,1.3,Horrível! Perda de tempo.
1136423faa3788b3359d6ed824c93f5ba07439169cf8fa913b1314db9b86d69a,7a56cf8dc2c10a5456be27e793299992dc1b5cae6ff28982ec2410a6d31b509e,Alexandre Cardoso,3.1,"Ruim, não vale o tempo investido."
df47217e38ae874dd493b874c0534d7bf5d90751f641e0d84d3842519ac585a2,18f1b2ed1c3a0cbe1fb175bdf6514d6611e66f2536c086f4cb9f76b49220f559,Marcelo Araújo,2.4,Horrível! Perda de tempo.
ac051ddd1036a2a6fab89d3192db59cf3c8e509449fe1378177efa965451789d,bcd6bd502f40ffb4df93a5243722b462c2c4db0e7cd7cbe083d7ee93be3a687d,Rafael Rodrigues,1.6,Não recomendo de jeito nenhum.
243290a6e5b374f8a59203d35ea516aa13a3f8192ff55f126d5840789057e91b,2f18aac02853a36a3fd7b9db16b614d0de25cfce6d79488265014b0266342fe1,Thiago Oliveira,0.5,Não recomendo de jeito nenhum.
9fca2d2da3ae4f5f506ee5212ddf0c1e6679ecd69028e9be40f589f8e50a7abe,7406f48ff739676aee893fa0dbb0a95614180ee0fefdbdc5f3ff0488ed27a171,Vinícius Santos,1.4,"Terrível, um dos piores que já vi."
e80802354b70741d17a5d73eed0eb9ec9f36dead097b1c1f7683619fee44a46b,d40f2e45d2b7f8888d1e27d9e01d16d2abbd15ce6ed19cdafa495cc7a10b0698,Tatiana Gomes,9.5,Excepcional! História envolvente e atuações impecáveis.
fbfa14987ccc87e202ea2d1d286970ecf74fb76f3dc2f269d75ffbe9e8b788ac,de8823552a512be0608c318d2f63842459b089da68f9875270b41f866f51f5a1,Rodrigo Alves,1.6,"Que filme ruim, não assistam."
7b8d4a4919f8b1d413f55d83e4ab6f4a12ae0530ecb91884205310f89cdcb475,f2aa26b16a4a5e72039e69f8a46940b5db355c088f74842ce7a990956592d6e5,Aline Teixeira,0.5,"Terrível, um dos piores que já vi."
b7393149f323e8d957da1aa9b6e6e5fb1f6a15b50f837dcb9733065f143c544e,1a6489206ac1f5fabd697d1f147888e45bc8a6fdb281d2e5deeb1eb877d14942,Lucas Pinto,3.1,"Não gostei, história confusa."
74b8f989ab636c4dbb4281da187025a0a6d50a8f876d5c56c73b1f0516376299,beceb05e614c28ff77344c8ea10678d5ba7b50a1064f93acc0cb6aca2acea971,Marcelo Lima,0.4,Péssimo em todos os sentidos.
f17a1d8d5125c3822c1c400ff4873d5ba978fd91fa5085be9aeefc585e48eedd,90617010134518e51f89e37c9349b9c84050b0f6ca508bfbaf75d1c85988509f,Mônica Lopes,5.3,Assisti até o final mas não me marcou.
84e39259409feb7379d904e261b2bf38861372e069e3b49cb9522b70f734a9c9,da151292befad294669940e1e6de32a76659041fcab89d0a09b3dfe49a89c759,Eduardo Ferreira,8.5,"Adorei cada minuto, uma experiência inesquecível."
d5c6bca8a2b7e46260c73ab13f7a9df4693667090a517d43b8fb5fbc6f08b630,6f39da01373b7f3bd46c2f63fa837a611808399b5250626bff3910a264b78c6a,Carolina Silva,7.3,Muito bom! Vale a pena assistir.
ef89a54936276a7a07f8b58da1a71edd73ce3a52cb48bb37da4b397906e8505c,0f976f42fe1651e719c32eb34f5fee88d231b76164c198ed56f4b3bb3a247f36,Priscila Teixeira,4.5,"Decepcionante, esperava muito mais."
6c4e94bbe604bbffaaafdbe671e27f03b4da226d7711196fec61ce7e1c8a3fff,1b75cd3d6a8827f02fa6cd9af3e73ec70a2219e189069e1b96d6b8a7606bc165,Mônica Lopes,7.7,"Ótimo entretenimento, não decepciona."
48405e3e214c29913b0d931d5e859e947aa81d8ff9be624bdd9ac0ab5f1b454e,5913fee96dd5ca2eaeb5b8cea836d2c2bcf4260978daa6fcbb471ab3b74b234e,Gabriela Gomes,9.2,"Adorei cada minuto, uma experiência inesquecível."
d46b43697c6496e1abbfadf256cfc305be9b67aa8555528ec4efb6eb93dcc26a,ea1629ee88a13cf526b21d3413bbef1b996bdc268cd79aa6cb31ca0f2fb8bc16,Marcelo Rocha,4.8,"Ruim, não vale o tempo investido."
bf38691b1ec06154d455911108d0eb765cb7503f93b84f646ef038d2bc5fed66,5a294b3bd0b40fd83b3fc41286afd4c073ee7a94886c545033e8c3b6bb9627de,Daniel Reis,7.3,Muito bom! Vale a pena assistir.
c5c91f631ff0f9bb65f06f0dcdf8b6976bf012fca62ad10705b0e6f20a9a9a09,1a1d0d4b54a1c503f38715a181ab18e79c9d79688f638222f08d6e976a33365a,André Castro,9.4,"Adorei cada minuto, uma experiência inesquecível."
533a26558ff0408f52f83972832adf3f38dfa3a5a1e5c8bd6428fcc318380052,9078a8bdcb6263b59928c7d975b64ca8fc8316df3cfc9447e0e4d412fecc928b,Amanda Carvalho,1.8,Não recomendo de jeito nenhum.
3d8085866f2dc128cc1803ba96c847e999424fd5d400e8f793d23b5059c584cc,c5f1eff38153042f13a9282506fa2cef78cd779b8277f4530ffa4720e5eae02b,Priscila Oliveira,9.0,"Adorei cada minuto, uma experiência inesquecível."
fd09e72519f104f5618cf1bfd21d69b50787c8d249ae63d7aa7222b5481a9b39,8a421ae6d91104c995617ea8f9d70c674954a0428099d480e5b6a8587a56e8f8,Rodrigo Alves,5.2,"Filme ok, nada de especial."
d983804087a96f96eca3e488cf345e04eaa22d21c86c26183054986953b4cc73,aed375c35f22808f8a0b4b58e8cb8f7b16bd2f2ac86e6cda4fd572616e21dbac,Fábio Pinto,8.6,"Adorei cada minuto, uma experiência inesquecível."
221e68adbd0eefb34a911c7dbc569e460fb7a349ecf8633996797e846f6a64ab,5879026957bb7e3465d3cf69e9ee7584ee7240e56f8442c5af1b1b94aec45e66,Ana Carvalho,2.2,"Terrível, um dos piores que já vi."
a2739786338e89d884564a833e74708495b49b6f22e763a7e901fca26504abb7,8b5f316d3e27b95044645f9e04ef159701d5992bc3968229d4e8e1a5de796498,Natália Dias,0.8,Não recomendo de jeito nenhum.
0b57d741e4e7565580264cafc49c92f1bb51a9ac696715d340ab1719fc65f4da,ddec5fe2fce7e7b9166f9e4a636f642b270b645bd0b2ea0cfacaa32b419097e2,Juliana Ferreira,2.4,"Que filme ruim, não assistam."
4de659c99584a49f7508fc6814a7de45c0464389daeddbd2110fba913dd90e6e,53f851f6ea6c72e406a5e93e668b47af624d76a0a5edf9d5ce722aff97b9b426,Daniel Alves,4.1,Deixou a desejar em vários aspectos.
1e8043e0b2b9c756d6f1e62e0dcc08628bfad75383173c7c36e6972616899145,e22e24cbd7e0471b54ccc28daa5bee1b5ed51598b2455f0ce37550dc2e421f27,André Cavalcanti,9.8,Filme incrível! Recomendo muito!
c71e3c660f2717dfce08477386907178715cedc339d0a065b12e4464ddac4b9d,c6cd28601e4acde63ffdc1a0f5cf60209c28b6f6231cc909b73cdb2152a2f855,Claudia Silva,8.2,Legal! Uma boa opção para o fim de semana.
a2f12243cd1ccb2087dde548e5aaa8650e5819d2c5d1e235aa164e06394d3775,2a3926aa5e1ee217bccbb85c99574253d9ae0c23a670185d6bd9c5ace2b0a5fd,Carlos Almeida,1.9,Não recomendo de jeito nenhum.
a982b38ed91eefd168acd0f11fea49e8effd56076edc35c9facbd38ca26ea56e,c3526208c88a611df6d038e72ebcd3124e75d5894cd45701139495ad084e558e,Renata Dias,6.0,Assisti até o final mas não me marcou.
0d0215b23d6b919a31f1c7031649ee7845268d6e5722e30ea5327006f2c31195,6da009ff413548ed4450794fc9b766aec2228f3fffb5c497c9772c4ab2e73e3b,Claudia Mendes,6.9,"Aceitável, mas esperava mais."
dd5177a6851e26e1cb3a8ef1406fdeb4f0526f09a5a0088cb85da02df489c28e,427135060ffbdf0de41fbe55fa096ac4d62160952acf945e13e69d61c6d02440,Luciana Costa,8.0,"Ótimo entretenimento, não decepciona."
e581f11de38325e459b9777266f84bebcc4ecad6aef8d3fd56b179efd97c84fe,64d02439723c993cc3cc456af713a49def9607f4f9eb665c547ddadc55fc5407,Juliana Souza,0.2,"Que filme ruim, não assistam."
97754671309dee4abf045432a2a53630ee80b3b8d557e31371884b9068128924,4d9cc8bfa7e038bc30adb8073750dd7be9520ef7515e561bb9546597c767e513,Gabriela Costa,4.8,"Decepcionante, esperava muito mais."
3f2d932c6e19cc2c0af9315a77f6805efbbccfe0946b6e2efbdb7a6ad9809fbc,4f5bdb8186eaa98e26a305b575e9952c6b634fcdce074a55c1beccff1a4b255b,Henrique Dias,8.2,Filme interessante com boas atuações.
cf33de8b53709d522382bb0b699799bf0947b7cf00af985e2ca0f10cc7c85ce1,e4117b79267fe3b70135cfe709e9c6869ca905ac737d63e2a1c2bf0147a55c67,Aline Santos,1.2,"Terrível, um dos piores que já vi."
99dc01339ce5ec4322d6b89069ca0b1c16b330bfadb4fbd2d4cda1ada973e390,031a458bf3c816563e7587f9ff7f099248d7d83919d069fd6e12a94a366c8f4d,Camila Souza,8.5,Filme incrível! Recomendo muito!
e3adf60efa609e404f4dd985c0e3e3a8eee274f98757a00c64f776a9e6d757bb,9edd9f2bad7798b5ed1f005451068f3c4b3e985b338ccba71a6044a8a39680ea,Fábio Pinto,8.1,"Gostei bastante, recomendo."
4f263d553b428d1472b1899aa5ea815cfe7691e463cffe79a12203f1e6620efd,218d17c2fd63f17741d34b571083f8c2b47afe585059b0f529e15def250654fd,Carlos Ferreira,3.0,"Não gostei, história confusa."
28c280c3f3d7ee9f384641830258ded2ba9a81c45fb31e5435509b005006c0df,da8bc2ab9c947de3f45b2488ab8b0ac9a4f84de2a2384e21305b1936e30e0e1f,Lucas Silva,8.5,Perfeito! Um dos melhores filmes que já vi.
12d62b59e3799766a86f5a49d62a768eb028b5ad1f9df5802aaca8cd7f1a13e1,521f35faf3c7295d2c23b9a50d97d3020c24f560ffd932c3ca7d6a72e1c602ac,Matheus Fernandes,1.6,Péssimo em todos os sentidos.
64cf7eecaf69ef7a493869e3f00046ccd2b906b1b2464357db084a6372293ab8,04429a05b0629765a155bbb48ddd4e5989d8adcc5913479b704012bed2393f53,Leonardo Fernandes,8.5,"Obra-prima do cinema, simplesmente espetacular."
e7019ab97dc97ca5f47ee8a9be3465e49472d84533d2b53368c4ac072b60fd93,c8e245fc06068985964a134bd6ec44ebd76c0a169d59a2ac544edff92849790c,Camila Castro,7.0,"Ótimo entretenimento, não decepciona."
87cdc43d88fa8edef617055fb09d5abe8f6c7b562edaac4c725c175caa6f5407,457bd32d89cbad52a64b99fe10ecba11cd1ba4c55675e210388f49846a93c91f,Maria Teixeira,6.0,Assisti até o final mas não me marcou.
7d5006fbf886b7ba1d64481ca08446a774255a80fc405f131308ec13c7e5bd1c,5748d46e4dd57d7b816f6cb47c0345affe7b5c814e7a288ae29a1247d8d76386,Isabela Souza,7.5,"Gostei bastante, recomendo."
f63aee3a3b419a0279d7524f3d49530db37f0daeef2022fed92e1a4224409fc1,32ddf0658628aff31071b77ae130ddf3a470e15ab839501918cb4952e9f3a615,Luciana Teixeira,1.7,Não recomendo de jeito nenhum.
c85acc570ca50fe62f83bb41369f726cb559e703a4d06a188cc7e4891173b018,5a14c290ae5312744c904668f9c8d3c4728b25b6e3946b31544f70fd8b4c7090,Aline Teixeira,0.9,Péssimo em todos os sentidos.
7b8a8b95adf33d6d83cb811417d8e957a4acaf4cf422016e9c3d4cba4acbe0ed,d0f5c2314f68b9514912b8702376d56969c244030cbc94f904de2f3a9d1225fd,Bianca Carvalho,1.2,"Terrível, um dos piores que já vi."
d58401f382b4660fd56347c62c781c092ef97ef02a1706e4128d137c6cb81b35,d6cc2b96e3a9eabe190b993e1228bebc05b167134b50fa3248e0466341442e2b,Beatriz Freitas,3.5,Deixou a desejar em vários aspectos.
80aa3e65f19eb1c4e5dbdaa30ae82ed0dd4789c19771a10fd41edcbdf4f89e45,182dd6746e144e5d368d6e48eb27617812f254c16f00d86346fae9254eb2b7af,Roberto Silva,9.1,Perfeito! Um dos melhores filmes que já vi.
883c924d08322391e750461a2e80374be9731c00efd8fefeeef72e95561258cd,51c4e0389f3a4506d5651bfdaf92a06565b809f5bea0951e44f27a9e98ee025d,Roberto Gomes,4.1,"Não gostei, história confusa."
6f8b6a3cf0a7b8788b91e7ae403e69e622b13e9e52fd94a34892918703655dd8,91c44fc76cfa6617414398fc6a772751d59c585c6dc5bb8463ab1022b9b9ffe1,Tatiana Freitas,1.0,"Terrível, um dos piores que já vi."
04a78a7a16f1c4632781d2ab1ccf8824718c3a899ead801162971f3bc4cc06b3,966e0e5a899d9637ec112d2f0b894704a7e74bdbe46780d9d198fceec4e1ec8c,Letícia Ferreira,1.1,Péssimo em todos os sentidos.
fe9d0cf680b2732bdfea26c9044ad85101f46f87ed6d91a456ab8aaf2ec70bb9,aa98a045fedf9a8ba8453064c1a16ede1c8069a561df561b95c4066dad5b66df,Marcelo Castro,9.3,"Obra-prima do cinema, simplesmente espetacular."
d31665ce5d63d25b18cef0d9cac31c04b5ecb68d11022651f6c49f75ddee9874,3dc6be57514f664252acbee70fa78b4980c0f3450bcfad5eea7e7cc2e5c3f5b5,Juliana Lima,9.0,Filme incrível! Recomendo muito!
49c7be23c9e4611468512510cfa7d71ec1723db3a5cc45a6bf8695f1392955b0,e6ce3cb152eb65382d6bbe5ebb3f9d56ef14b5483df49b46f331b74702d1bb8e,Mariana Correia,5.8,"Mediano, tem seus momentos mas nada demais."
f4c0cd796e9b358058cb3edf5e33576f3fecf62eeb2dcc13ef0b4ace88189fa1,06d59d810763bf5c2369518af4adf0496bbb1ff07c00450efb5c3f995ad18d54,Amanda Reis,3.5,"Fraco, não recomendo."
4e83adcce6362f84bfc65b83be51d8fb47e50dfc7861319413723f710d0f8c10,e57aa7d4a14f326b5f99a9640385c1e87f68f3d17cdd0efc120ba74907f7e15c,Alexandre Cardoso,2.3,Não recomendo de jeito nenhum.
d492503ebc4075eaf212038c72482c4e65a1b88c91c7ccbd77ae8df5d637c783,d4deccd4b1f0577bba0c0465ca31b935140ae75208605ef0a4e3ffd7d7816544,Lucas Silva,6.5,Assisti até o final mas não me marcou.
e57628af3b16e3133611634268c5822faa71df3d2abbff2954b7b3fa505f6482,a7f99b92947d8b4c62790249a89ffe0fba7d2fdc13544be3063e3fd330e5afe2,Beatriz Costa,5.7,"Filme ok, nada de especial."
96bf8a984496b379bdfb55f5ba4f3e3c960a1db15411d8db1864ae7996dce683,7f63decb82df1c9e3dacce4ad1addbf954976f3880ca67056ae089281b209c94,Camila Teixeira,8.3,"Gostei bastante, recomendo."
230be9fae9d6aaa282d6050431aa74e91313b27b6c4744827f7421f2cafefcac,e5f725dac123b7bcd1e3c6d6b1e83466ddb788d8c8d8ebb8e3e8023fabefe9e3,Claudia Lopes,8.5,"Adorei cada minuto, uma experiência inesquecível."
c89d2fd75a27141c18dec2ba85775410da4d5504d0655fa86f397c27f6f8320b,8e1ab871b6992da34c1a89f3cf57d04cf80f8d6846aeb7dab35f1788db4d74c9,Beatriz Lima,3.0,"Ruim, não vale o tempo investido."
84a28d64faee2242b76dc28b52c27e66bcca3990967b15873b3cd8338e2b35c6,5344abdae78533bd8fb38b098dca1de66db1348f571dc5775e317223573ff710,Letícia Oliveira,5.1,"Mediano, tem seus momentos mas nada demais."
4bdba414bab120c75f6ab324e0a5a1d8d886963960d3778e89832c4dfdc29ee1,c69b0391ac6ad970bea6beb48488248920be552373c602a41332cfa860297be7,Maria Ferreira,6.4,"Mediano, tem seus momentos mas nada demais."
4fef13a2d773d26f4469b931767714b6befaf425ade3fcc279cfc38114d31e42,54daec84e76af32161cbf5562b64f2bc0a3a4f0e0a54d7c75580bcc735ae7727,Aline Mendes,6.7,"Mediano, tem seus momentos mas nada demais."
d1685f0fcb28cea7dda4ebed5c70a557d1effd136e30527a63599ebe8c5a24f4,235ab59121796b24b704b61e483c097e448ae7531d443714f9ca0cb41202312f,Rodrigo Freitas,5.1,"Filme ok, nada de especial."
9ebce57f383c3c6e478ed8cbd7287d9c1e94d6d42e55f02a13ddc7a180dc59ef,5d8ea24ad08c3e618b984ffefbb8bbdc446a8fd0065ad129a2593c23762306b8,Marcelo Castro,0.5,Não recomendo de jeito nenhum.
cf04d64e3cfe7c25ec853c1dae523382c45b3b3fbaee15cd2eb66c30e31221fc,cfad8743e36e60a9f7c86b86a7dba0e7b550f734dca71ebd0c20004714a459d7,Pedro Pinto,0.2,Péssimo em todos os sentidos.
7816e18aab6462d0f47b9eba88b0748e6bb78ae3b3ce9b34af89496d6657645a,bbbc2a6c4e23d50c8ec3f2fe07fec16242307af065856d3a6737269d10811949,Gabriel Barbosa,2.8,Horrível! Perda de tempo.
bcb93c4152407ae97f4453fdfae46254f84e437dfca1b3e59f5ce76b2da78e21,7aa45e050507b3b6b54db0719a557bbad8708a9846992a10426bee960f6411b0,Felipe Fernandes,3.3,"Ruim, não vale o tempo investido."
9feee384b5213879053bb715d45cf3810e4e3a9c52b97c246654c09949201b7a,1d7d2f78243eb296a5248c4610636b0946703f02171906cb72529b8dacaa0038,Larissa Nascimento,9.5,Excepcional! História envolvente e atuações impecáveis.
47d72f9e099f4a3fd2e88e78023bdfe046f4a25cc27712c0c29491879aafe205,dc4e49d69a42df91702c6040c342c6a95f55ac595c9dab02589498ad468c29d6,Fábio Castro,6.7,Assisti até o final mas não me marcou.
9458a49cb289ccf75834cf9517a3cab9c1e7513de2daa3605db2dcde850f18d1,6570d490aae6dd3cf7a32e55bacb39ca5eff78a6d7ea34988a9b1fdf21d01c37,Rafael Cardoso,3.7,"Não gostei, história confusa."
bc637bc956a7912adcc6f8ff298111b1ecb718ef3971ad3cb5afbac273b90355,341f367e9d4c6598ba580938ea725a6640dd0abcf80692cadfa7166666d49f14,Ana Gomes,7.2,"Gostei bastante, recomendo."
c5fd1e8b080837c7f627c1d7bf3f44424448b87b09e1e1bb81bcc826f58b8799,ca2b380663226820871c788522ebe878bd6a834ff7d3d15a8de386cb1cac1d48,Gustavo Freitas,0.4,"Que filme ruim, não assistam."
1f8dd694bd453af4cc5cc02fa75e9efc2c568bf6c3cdd70effded973ad10091f,1fdf5f136cba83ea935de2fb2a846eef8450daf52de524e017118c15a26834bd,Daniela Gomes,9.0,"Obra-prima do cinema, simplesmente espetacular."
c819a6e2c25cbfdc04366b6b9bc152462ea479b69296abc0501d39c702bdc0b9,165fc56444a8f87ed306ee69440671e4db01e98d1efb42c881f47dd20627e28c,Daniel Reis,6.1,Assisti até o final mas não me marcou.
a49d8a15d837e04fe86431ea6cb17178e05467768041d88c1a0a56603843f5e4,0d574f7a23b944613ed4573553f57bc5fcdce1144ec12555d7b786e0a5505283,Claudia Barbosa,0.6,Não recomendo de jeito nenhum.
